lat,lng,class,colors
-7.330840628,112.80063899999999,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.310631873999999,112.78576480000001,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.309856387999999,112.7984634,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.323239059,112.7699608,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.320669369,112.7695473,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.3240479689999995,112.76606140000001,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.31957342,112.7893452,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32215831,112.77500159999998,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.331102104,112.77341270000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.328633135,112.7695432,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.322941975,112.7629165,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.316015721,112.7740203,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.317998393,112.77570970000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.315512142,112.6831064,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.325346861,112.7767466,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.316015721,112.7740203,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.319288427999999,112.78904879999999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.317976089,112.7833082,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3281784839999995,112.7687196,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.312063739,112.7753935,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3267402960000005,112.77507450000002,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.313288105,112.784774,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.328581088,112.7683851,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.310797632000001,112.8002436,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.316442618,112.79707090000001,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.32215831,112.77500159999998,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.322065066,112.773904,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.330396415,112.7738315,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.308508107000001,112.63590819999999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.323890727999999,112.78627560000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3201328089999995,112.7765865,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.322536752,112.7768424,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.312644709,112.77012479999999,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.316991927999999,112.78348970000002,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3299401,112.76990220000002,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.312341459,112.7776505,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.324554482000001,112.7663642,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.315580273999999,112.7746669,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3118397,112.79863190000002,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.32534269,112.7817755,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.320806492999999,112.7767486,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.30809722,112.80136979999999,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.328290645,112.76979579999998,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3155991689999995,112.7754259,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.32901981,112.76991720000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3243947579999995,112.76753909999998,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.324843795,112.7698814,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.308546811,112.7974187,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.31105025,112.77773959999999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.210473321,112.75802040000002,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.326569507,112.77988,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.322678244,112.76314140000001,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.328676784,112.7651863,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.327927667000001,112.77032240000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.323267148999999,112.78161599999999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.323267148999999,112.78161599999999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.327145791,112.7633773,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.325267847999999,112.7780625,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.33708214,112.7199131,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.325439962999999,112.76715420000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.333256045,112.79509409999999,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.313661327999999,112.77577609999999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.313849285,112.7998977,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.312523719,112.78669540000001,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.330889042999999,112.79136899999999,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.318742977,112.77629990000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.321030463,112.7768703,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.32474175,112.770251,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.324139485,112.76753909999998,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329006044,112.76806880000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.319467097,112.77704809999999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.311497731,112.77305520000002,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.312903971,112.7943882,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.324795984,112.76647,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.331233214,112.7953122,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.32544612,112.76668899999999,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329353472999999,112.7699366,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.32669811,112.7670319,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.322441021,112.77194180000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.323307313,112.77406880000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.319821738,112.78390549999999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.331030598,112.7764706,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.330408017999999,112.77696540000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.313296273,112.7987297,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.3287978129999996,112.7664364,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.317820156,112.77968510000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.325049406000001,112.7708183,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329291337999999,112.7651,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.329764321,112.77014150000001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3129387779999995,112.77581210000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.297732412,112.74834540000002,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.294082207000001,112.7564788,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.300729672,112.75439879999999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.3011039779999996,112.7541695,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.294740238999999,112.75374769999999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.299800427999999,112.75301429999999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.308254375,112.7322653,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.293321906,112.7440582,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.29462467,112.7469976,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.303966,112.639758,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.296977657,112.7462365,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.297444072999999,112.74017830000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.29545996,112.7470295,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.294481161,112.74525190000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.302571542999999,112.7360361,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.24793912,112.74863219999999,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.300994544,112.740771,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.3186797420000005,112.713675,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.330372732000001,112.76920659999999,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.300512787000001,112.749435,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296351325,112.7463717,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.306718225,112.73824640000001,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.302451078,112.73453159999998,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.304750527,112.7327176,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.307272357,112.7304028,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.303128762,112.7324795,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.299235324,112.75528090000002,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2967259570000005,112.75088229999999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.3042080160000005,112.7363121,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.32954586,112.7129247,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.296878385,112.74605079999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2970870770000005,112.7407838,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.278989618,112.74756509999999,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.295610886,112.75541470000002,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2965270460000005,112.74471399999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296391432999999,112.74935249999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.304853617999999,112.73791829999999,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.258465041,112.7521009,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.305166273999999,112.75635790000001,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.306967462999999,112.73007659999999,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.296049244,112.7414845,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296688845,112.7462706,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2968117470000005,112.7517428,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.293816243999999,112.74550659999998,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.305664022999999,112.75746240000001,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.296115071,112.74587520000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.297376722999999,112.7498487,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.3077911570000005,112.733597,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.2108949739999995,112.76175659999998,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.298878273,112.7521756,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.297136331,112.7541723,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.30489136,112.73218419999999,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.297064705,112.7475495,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.294190225,112.74509109999998,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.303042142000001,112.7223758,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.296318938,112.7409844,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.301729691,112.7407076,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.295089615,112.74146029999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.298300651,112.74705359999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.295411221,112.74420829999998,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.309484736,112.7306328,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.307798595,112.6821867,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.296636413,112.7518255,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.299574527000001,112.74828229999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.305935084,112.7331175,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.33471245,112.7099094,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.295053427,112.7526715,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.226582717,112.7299938,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.2919339999999995,112.70841899999999,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.293874541,112.7414909,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.305612082000001,112.7320827,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.2945300170000005,112.7457943,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.280963183,112.74789009999998,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.299186807999999,112.74696370000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296185614,112.7553314,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.297112762,112.74368259999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.300461671,112.7491186,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.299671983,112.74883419999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.299515344,112.7414112,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.298858781,112.7484956,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.3053442760000005,112.7323463,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.294731085,112.75524340000001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.338646487999999,112.7968865,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.340334799,112.72171110000001,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.296834775,112.75402050000001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.299923603,112.7529541,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.307748352000001,112.7304372,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.298717504,112.74415520000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296391432999999,112.74935249999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.296444645,112.7436995,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.298383009,112.74724180000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.3041958970000005,112.73013229999998,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.306128032999999,112.7335356,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.302888454,112.735653,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.305683705,112.7299303,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.291061244,112.7802021,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.3026795589999995,112.73525120000001,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
